Agent,Fitness,Move 
55,148.0,1
35,32.0,1
Round:  and 3440
55,153.0,1
70,28.0,0
Round:  and 3441
55,156.0,0
43,47.0,0
Round:  and 3442
55,161.0,1
71,28.0,0
Round:  and 3443
55,166.0,1
24,30.0,0
Round:  and 3444
55,168.0,1
72,32.0,1
Round:  and 3445
55,170.0,1
29,32.0,1
Round:  and 3446
55,172.0,1
73,32.0,1
Round:  and 3447
55,172.0,0
30,49.0,1
Round:  and 3448
55,172.0,0
74,49.0,1
Round:  and 3449
55,172.0,0
15,49.0,1
Round:  and 3450
55,177.0,1
75,28.0,0
Round:  and 3451
55,177.0,0
49,51.0,1
Round:  and 3452
55,182.0,1
76,28.0,0
Round:  and 3453
55,182.0,0
33,49.0,1
Round:  and 3454
55,182.0,0
77,49.0,1
Round:  and 3455
55,184.0,1
27,32.0,1
Round:  and 3456
55,189.0,1
78,28.0,0
Round:  and 3457
55,192.0,0
17,47.0,0
Round:  and 3458
55,197.0,1
79,28.0,0
Round:  and 3459
55,197.0,0
28,51.0,1
Round:  and 3460
55,202.0,1
80,28.0,0
Round:  and 3461
55,204.0,1
14,32.0,1
Round:  and 3462
55,204.0,0
81,51.0,1
Round:  and 3463
55,206.0,1
7,32.0,1
Round:  and 3464
55,208.0,1
82,32.0,1
Round:  and 3465
55,208.0,0
12,49.0,1
Round:  and 3466
55,208.0,0
83,49.0,1
Round:  and 3467
55,208.0,0
40,51.0,1
Round:  and 3468
55,208.0,0
84,51.0,1
Round:  and 3469
55,208.0,0
25,49.0,1
Round:  and 3470
55,208.0,0
85,49.0,1
Round:  and 3471
55,208.0,0
39,51.0,1
Round:  and 3472
55,208.0,0
86,51.0,1
Round:  and 3473
55,208.0,0
36,51.0,1
Round:  and 3474
55,208.0,0
87,51.0,1
Round:  and 3475
55,208.0,0
34,51.0,1
Round:  and 3476
55,208.0,0
88,51.0,1
Round:  and 3477
55,208.0,0
2,51.0,1
Round:  and 3478
55,208.0,0
89,51.0,1
Round:  and 3479
55,208.0,0
32,51.0,1
Round:  and 3480
55,208.0,0
90,51.0,1
Round:  and 3481
55,208.0,0
23,51.0,1
Round:  and 3482
55,208.0,0
91,51.0,1
Round:  and 3483
55,208.0,0
21,51.0,1
Round:  and 3484
55,208.0,0
92,51.0,1
Round:  and 3485
55,208.0,0
19,51.0,1
Round:  and 3486
55,208.0,0
93,51.0,1
Round:  and 3487
55,208.0,0
13,51.0,1
Round:  and 3488
55,208.0,0
94,49.0,1
Round:  and 3489
55,208.0,0
16,51.0,1
Round:  and 3490
55,208.0,0
95,51.0,1
Round:  and 3491
55,208.0,0
3,49.0,1
Round:  and 3492
55,208.0,0
96,51.0,1
Round:  and 3493
55,208.0,0
9,51.0,1
Round:  and 3494
55,208.0,0
97,51.0,1
Round:  and 3495
55,208.0,0
8,51.0,1
Round:  and 3496
55,208.0,0
98,51.0,1
Round:  and 3497
55,208.0,0
6,51.0,1
Round:  and 3498
55,208.0,0
99,51.0,1
Round:  and 3499
55,208.0,0
4,51.0,1
Round:  and 3500
55,208.0,0
100,49.0,1
Round:  and 3501
38,7.0,0
47,166.0,0
Round:  and 3502
38,10.0,0
51,167.0,0
Round:  and 3503
38,13.0,0
45,160.0,0
Round:  and 3504
38,16.0,0
52,308.0,0
Round:  and 3505
38,19.0,0
44,154.0,0
Round:  and 3506
38,19.0,0
53,231.0,1
Round:  and 3507
38,22.0,0
42,151.0,0
Round:  and 3508
38,25.0,0
54,148.0,0
Round:  and 3509
38,28.0,0
41,145.0,0
Round:  and 3510
38,28.0,0
55,213.0,1
Round:  and 3511
38,34.0,0
38,34.0,0
Round:  and 3512
38,34.0,0
56,52.0,1
Round:  and 3513
38,37.0,0
37,31.0,0
Round:  and 3514
38,40.0,0
57,35.0,0
Round:  and 3515
38,43.0,0
26,31.0,0
Round:  and 3516
38,46.0,0
58,31.0,0
Round:  and 3517
38,46.0,0
48,50.0,1
Round:  and 3518
38,46.0,0
59,56.0,1
Round:  and 3519
38,49.0,0
22,33.0,0
Round:  and 3520
38,52.0,0
60,31.0,0
Round:  and 3521
38,55.0,0
20,31.0,0
Round:  and 3522
38,58.0,0
61,31.0,0
Round:  and 3523
38,61.0,0
31,31.0,0
Round:  and 3524
38,64.0,0
62,35.0,0
Round:  and 3525
38,64.0,0
46,54.0,1
Round:  and 3526
38,64.0,0
63,56.0,1
Round:  and 3527
38,67.0,0
10,31.0,0
Round:  and 3528
38,67.0,0
64,56.0,1
Round:  and 3529
38,70.0,0
18,33.0,0
Round:  and 3530
38,73.0,0
65,35.0,0
Round:  and 3531
38,76.0,0
5,31.0,0
Round:  and 3532
38,79.0,0
66,31.0,0
Round:  and 3533
38,82.0,0
1,31.0,0
Round:  and 3534
38,85.0,0
67,31.0,0
Round:  and 3535
38,88.0,0
11,31.0,0
Round:  and 3536
38,88.0,0
68,50.0,1
Round:  and 3537
38,91.0,0
50,37.0,0
Round:  and 3538
38,94.0,0
69,37.0,0
Round:  and 3539
38,97.0,0
35,35.0,0
Round:  and 3540
38,100.0,0
70,31.0,0
Round:  and 3541
38,100.0,0
43,52.0,1
Round:  and 3542
38,103.0,0
71,31.0,0
Round:  and 3543
38,106.0,0
24,33.0,0
Round:  and 3544
38,109.0,0
72,35.0,0
Round:  and 3545
38,112.0,0
29,35.0,0
Round:  and 3546
38,115.0,0
73,35.0,0
Round:  and 3547
38,115.0,0
30,54.0,1
Round:  and 3548
38,115.0,0
74,54.0,1
Round:  and 3549
38,115.0,0
15,54.0,1
Round:  and 3550
38,118.0,0
75,31.0,0
Round:  and 3551
38,118.0,0
49,56.0,1
Round:  and 3552
38,121.0,0
76,31.0,0
Round:  and 3553
38,121.0,0
33,54.0,1
Round:  and 3554
38,121.0,0
77,54.0,1
Round:  and 3555
38,124.0,0
27,35.0,0
Round:  and 3556
38,127.0,0
78,31.0,0
Round:  and 3557
38,127.0,0
17,52.0,1
Round:  and 3558
38,130.0,0
79,31.0,0
Round:  and 3559
38,130.0,0
28,56.0,1
Round:  and 3560
38,133.0,0
80,31.0,0
Round:  and 3561
38,136.0,0
14,35.0,0
Round:  and 3562
38,136.0,0
81,56.0,1
Round:  and 3563
38,139.0,0
7,35.0,0
Round:  and 3564
38,142.0,0
82,35.0,0
Round:  and 3565
38,142.0,0
12,54.0,1
Round:  and 3566
38,142.0,0
83,54.0,1
Round:  and 3567
38,142.0,0
40,56.0,1
Round:  and 3568
38,142.0,0
84,56.0,1
Round:  and 3569
38,142.0,0
25,54.0,1
Round:  and 3570
38,142.0,0
85,54.0,1
Round:  and 3571
38,142.0,0
39,56.0,1
Round:  and 3572
38,142.0,0
86,56.0,1
Round:  and 3573
38,142.0,0
36,56.0,1
Round:  and 3574
38,142.0,0
87,56.0,1
Round:  and 3575
38,142.0,0
34,56.0,1
Round:  and 3576
38,142.0,0
88,56.0,1
Round:  and 3577
38,142.0,0
2,56.0,1
Round:  and 3578
38,142.0,0
89,56.0,1
Round:  and 3579
38,142.0,0
32,56.0,1
Round:  and 3580
38,142.0,0
90,56.0,1
Round:  and 3581
38,142.0,0
23,56.0,1
Round:  and 3582
38,142.0,0
91,56.0,1
Round:  and 3583
38,142.0,0
21,56.0,1
Round:  and 3584
38,142.0,0
92,56.0,1
Round:  and 3585
38,142.0,0
19,56.0,1
Round:  and 3586
38,142.0,0
93,56.0,1
Round:  and 3587
38,142.0,0
13,56.0,1
Round:  and 3588
38,142.0,0
94,54.0,1
Round:  and 3589
38,142.0,0
16,56.0,1
Round:  and 3590
38,142.0,0
95,56.0,1
Round:  and 3591
38,142.0,0
3,54.0,1
Round:  and 3592
38,142.0,0
96,56.0,1
Round:  and 3593
38,142.0,0
9,56.0,1
Round:  and 3594
38,142.0,0
97,56.0,1
Round:  and 3595
38,142.0,0
8,56.0,1
Round:  and 3596
38,142.0,0
98,56.0,1
Round:  and 3597
38,142.0,0
6,56.0,1
Round:  and 3598
38,142.0,0
99,56.0,1
Round:  and 3599
38,142.0,0
4,56.0,1
Round:  and 3600
38,142.0,0
100,54.0,1
Round:  and 3601
56,9.0,1
47,166.0,0
Round:  and 3602
56,9.0,0
51,172.0,1
Round:  and 3603
56,14.0,1
45,160.0,0
Round:  and 3604
56,17.0,0
52,311.0,0
Round:  and 3605
56,22.0,1
44,154.0,0
Round:  and 3606
56,27.0,1
53,231.0,0
Round:  and 3607
56,32.0,1
42,151.0,0
Round:  and 3608
56,37.0,1
54,148.0,0
Round:  and 3609
56,42.0,1
41,145.0,0
Round:  and 3610
56,47.0,1
55,213.0,0
Round:  and 3611
56,52.0,1
38,142.0,0
Round:  and 3612
56,58.0,0
56,58.0,0
Round:  and 3613
56,63.0,1
37,31.0,0
Round:  and 3614
56,63.0,0
57,40.0,1
Round:  and 3615
56,68.0,1
26,31.0,0
Round:  and 3616
56,73.0,1
58,31.0,0
Round:  and 3617
56,78.0,1
48,50.0,0
Round:  and 3618
56,78.0,0
59,61.0,1
Round:  and 3619
56,83.0,1
22,33.0,0
Round:  and 3620
56,88.0,1
60,31.0,0
Round:  and 3621
56,93.0,1
20,31.0,0
Round:  and 3622
56,98.0,1
61,31.0,0
Round:  and 3623
56,103.0,1
31,31.0,0
Round:  and 3624
56,103.0,0
62,40.0,1
Round:  and 3625
56,103.0,0
46,59.0,1
Round:  and 3626
56,103.0,0
63,61.0,1
Round:  and 3627
56,108.0,1
10,31.0,0
Round:  and 3628
56,108.0,0
64,61.0,1
Round:  and 3629
56,113.0,1
18,33.0,0
Round:  and 3630
56,113.0,0
65,40.0,1
Round:  and 3631
56,118.0,1
5,31.0,0
Round:  and 3632
56,123.0,1
66,31.0,0
Round:  and 3633
56,128.0,1
1,31.0,0
Round:  and 3634
56,133.0,1
67,31.0,0
Round:  and 3635
56,138.0,1
11,31.0,0
Round:  and 3636
56,143.0,1
68,50.0,0
Round:  and 3637
56,143.0,0
50,42.0,1
Round:  and 3638
56,143.0,0
69,42.0,1
Round:  and 3639
56,146.0,0
35,38.0,0
Round:  and 3640
56,148.0,1
70,33.0,1
Round:  and 3641
56,150.0,1
43,54.0,1
Round:  and 3642
56,155.0,1
71,31.0,0
Round:  and 3643
56,157.0,1
24,35.0,1
Round:  and 3644
56,157.0,0
72,40.0,1
Round:  and 3645
56,160.0,0
29,38.0,0
Round:  and 3646
56,163.0,0
73,38.0,0
Round:  and 3647
56,163.0,0
30,59.0,1
Round:  and 3648
56,163.0,0
74,59.0,1
Round:  and 3649
56,163.0,0
15,59.0,1
Round:  and 3650
56,168.0,1
75,31.0,0
Round:  and 3651
56,168.0,0
49,61.0,1
Round:  and 3652
56,173.0,1
76,31.0,0
Round:  and 3653
56,173.0,0
33,59.0,1
Round:  and 3654
56,173.0,0
77,59.0,1
Round:  and 3655
56,176.0,0
27,38.0,0
Round:  and 3656
56,178.0,1
78,33.0,1
Round:  and 3657
56,183.0,1
17,52.0,0
Round:  and 3658
56,188.0,1
79,31.0,0
Round:  and 3659
56,188.0,0
28,61.0,1
Round:  and 3660
56,193.0,1
80,31.0,0
Round:  and 3661
56,193.0,0
14,40.0,1
Round:  and 3662
56,193.0,0
81,61.0,1
Round:  and 3663
56,196.0,0
7,38.0,0
Round:  and 3664
56,199.0,0
82,38.0,0
Round:  and 3665
56,199.0,0
12,59.0,1
Round:  and 3666
56,199.0,0
83,59.0,1
Round:  and 3667
56,199.0,0
40,61.0,1
Round:  and 3668
56,199.0,0
84,61.0,1
Round:  and 3669
56,199.0,0
25,59.0,1
Round:  and 3670
56,199.0,0
85,59.0,1
Round:  and 3671
56,199.0,0
39,61.0,1
Round:  and 3672
56,199.0,0
86,61.0,1
Round:  and 3673
56,199.0,0
36,61.0,1
Round:  and 3674
56,199.0,0
87,61.0,1
Round:  and 3675
56,199.0,0
34,61.0,1
Round:  and 3676
56,199.0,0
88,61.0,1
Round:  and 3677
56,199.0,0
2,61.0,1
Round:  and 3678
56,199.0,0
89,61.0,1
Round:  and 3679
56,199.0,0
32,61.0,1
Round:  and 3680
56,199.0,0
90,61.0,1
Round:  and 3681
56,199.0,0
23,61.0,1
Round:  and 3682
56,199.0,0
91,61.0,1
Round:  and 3683
56,199.0,0
21,61.0,1
Round:  and 3684
56,199.0,0
92,61.0,1
Round:  and 3685
56,199.0,0
19,61.0,1
Round:  and 3686
56,199.0,0
93,61.0,1
Round:  and 3687
56,199.0,0
13,61.0,1
Round:  and 3688
56,199.0,0
94,59.0,1
Round:  and 3689
56,199.0,0
16,61.0,1
Round:  and 3690
56,199.0,0
95,61.0,1
Round:  and 3691
56,199.0,0
3,59.0,1
Round:  and 3692
56,199.0,0
96,61.0,1
Round:  and 3693
56,199.0,0
9,61.0,1
Round:  and 3694
56,199.0,0
97,61.0,1
Round:  and 3695
56,199.0,0
8,61.0,1
Round:  and 3696
56,199.0,0
98,61.0,1
Round:  and 3697
56,199.0,0
6,61.0,1
Round:  and 3698
56,199.0,0
99,61.0,1
Round:  and 3699
56,199.0,0
4,61.0,1
Round:  and 3700
56,199.0,0
100,59.0,1
Round:  and 3701
37,7.0,0
47,169.0,0
Round:  and 3702
37,10.0,0
51,175.0,0
Round:  and 3703
37,13.0,0
45,163.0,0
Round:  and 3704
37,16.0,0
52,314.0,0
Round:  and 3705
37,19.0,0
44,157.0,0
Round:  and 3706
37,19.0,0
53,236.0,1
Round:  and 3707
37,22.0,0
42,154.0,0
Round:  and 3708
37,25.0,0
54,151.0,0
Round:  and 3709
37,28.0,0
41,148.0,0
Round:  and 3710
37,28.0,0
55,218.0,1
Round:  and 3711
37,31.0,0
38,145.0,0
Round:  and 3712
37,31.0,0
56,204.0,1
Round:  and 3713
37,37.0,0
37,37.0,0
Round:  and 3714
37,40.0,0
57,43.0,0
Round:  and 3715
37,43.0,0
26,34.0,0
Round:  and 3716
37,46.0,0
58,34.0,0
Round:  and 3717
37,46.0,0
48,55.0,1
Round:  and 3718
37,46.0,0
59,66.0,1
Round:  and 3719
37,49.0,0
22,36.0,0
Round:  and 3720
37,52.0,0
60,34.0,0
Round:  and 3721
37,55.0,0
20,34.0,0
Round:  and 3722
37,58.0,0
61,34.0,0
Round:  and 3723
37,61.0,0
31,34.0,0
Round:  and 3724
37,64.0,0
62,43.0,0
Round:  and 3725
37,64.0,0
46,64.0,1
Round:  and 3726
37,64.0,0
63,66.0,1
Round:  and 3727
37,67.0,0
10,34.0,0
Round:  and 3728
37,67.0,0
64,66.0,1
Round:  and 3729
37,70.0,0
18,36.0,0
Round:  and 3730
37,73.0,0
65,43.0,0
Round:  and 3731
37,76.0,0
5,34.0,0
Round:  and 3732
37,79.0,0
66,34.0,0
Round:  and 3733
37,82.0,0
1,34.0,0
Round:  and 3734
37,85.0,0
67,34.0,0
Round:  and 3735
37,88.0,0
11,34.0,0
Round:  and 3736
37,88.0,0
68,55.0,1
Round:  and 3737
37,91.0,0
50,45.0,0
Round:  and 3738
37,94.0,0
69,45.0,0
Round:  and 3739
37,97.0,0
35,41.0,0
Round:  and 3740
37,100.0,0
70,36.0,0
Round:  and 3741
37,100.0,0
43,59.0,1
Round:  and 3742
37,103.0,0
71,34.0,0
Round:  and 3743
37,106.0,0
24,38.0,0
Round:  and 3744
37,109.0,0
72,43.0,0
Round:  and 3745
37,112.0,0
29,41.0,0
Round:  and 3746
37,115.0,0
73,41.0,0
Round:  and 3747
37,115.0,0
30,64.0,1
Round:  and 3748
37,115.0,0
74,64.0,1
Round:  and 3749
37,115.0,0
15,64.0,1
Round:  and 3750
37,118.0,0
75,34.0,0
Round:  and 3751
37,118.0,0
49,66.0,1
Round:  and 3752
37,121.0,0
76,34.0,0
Round:  and 3753
37,121.0,0
33,64.0,1
Round:  and 3754
37,121.0,0
77,64.0,1
Round:  and 3755
37,124.0,0
27,41.0,0
Round:  and 3756
37,127.0,0
78,36.0,0
Round:  and 3757
37,127.0,0
17,57.0,1
Round:  and 3758
37,130.0,0
79,34.0,0
Round:  and 3759
37,130.0,0
28,66.0,1
Round:  and 3760
37,133.0,0
80,34.0,0
Round:  and 3761
37,136.0,0
14,43.0,0
Round:  and 3762
37,136.0,0
81,66.0,1
Round:  and 3763
37,139.0,0
7,41.0,0
Round:  and 3764
37,142.0,0
82,41.0,0
Round:  and 3765
37,142.0,0
12,64.0,1
Round:  and 3766
37,142.0,0
83,64.0,1
Round:  and 3767
37,142.0,0
40,66.0,1
Round:  and 3768
37,142.0,0
84,66.0,1
Round:  and 3769
37,142.0,0
25,64.0,1
Round:  and 3770
37,142.0,0
85,64.0,1
Round:  and 3771
37,142.0,0
39,66.0,1
Round:  and 3772
37,142.0,0
86,66.0,1
Round:  and 3773
37,142.0,0
36,66.0,1
Round:  and 3774
37,142.0,0
87,66.0,1
Round:  and 3775
37,142.0,0
34,66.0,1
Round:  and 3776
37,142.0,0
88,66.0,1
Round:  and 3777
37,142.0,0
2,66.0,1
Round:  and 3778
37,142.0,0
89,66.0,1
Round:  and 3779
37,142.0,0
32,66.0,1
Round:  and 3780
37,142.0,0
90,66.0,1
Round:  and 3781
37,142.0,0
23,66.0,1
Round:  and 3782
37,142.0,0
91,66.0,1
Round:  and 3783
37,142.0,0
21,66.0,1
Round:  and 3784
37,142.0,0
92,66.0,1
Round:  and 3785
37,142.0,0
19,66.0,1
Round:  and 3786
37,142.0,0
93,66.0,1
Round:  and 3787
37,142.0,0
13,66.0,1
Round:  and 3788
37,142.0,0
94,64.0,1
Round:  and 3789
37,142.0,0
16,66.0,1
Round:  and 3790
37,142.0,0
95,66.0,1
Round:  and 3791
37,142.0,0
3,64.0,1
Round:  and 3792
37,142.0,0
96,66.0,1
Round:  and 3793
37,142.0,0
9,66.0,1
Round:  and 3794
37,142.0,0
97,66.0,1
Round:  and 3795
37,142.0,0
8,66.0,1
Round:  and 3796
37,142.0,0
98,66.0,1
Round:  and 3797
37,142.0,0
6,66.0,1
Round:  and 3798
37,142.0,0
99,66.0,1
Round:  and 3799
37,142.0,0
4,66.0,1
Round:  and 3800
37,142.0,0
100,64.0,1
Round:  and 3801
57,4.0,0
47,174.0,1
Round:  and 3802
57,6.0,1
51,177.0,1
Round:  and 3803
57,9.0,0
45,166.0,0
Round:  and 3804
57,12.0,0
52,317.0,0
Round:  and 3805
57,15.0,0
44,160.0,0
Round:  and 3806
57,15.0,0
53,241.0,1
Round:  and 3807
57,18.0,0
42,157.0,0
Round:  and 3808
57,21.0,0
54,154.0,0
Round:  and 3809
57,24.0,0
41,151.0,0
Round:  and 3810
57,24.0,0
55,223.0,1
Round:  and 3811
57,27.0,0
38,148.0,0
Round:  and 3812
57,29.0,1
56,206.0,1
Round:  and 3813
57,32.0,0
37,145.0,0
Round:  and 3814
57,37.0,1
57,37.0,0
Round:  and 3815
57,40.0,0
26,37.0,0
Round:  and 3816
57,43.0,0
58,37.0,0
Round:  and 3817
57,43.0,0
48,60.0,1
Round:  and 3818
57,45.0,1
59,68.0,1
Round:  and 3819
57,48.0,0
22,39.0,0
Round:  and 3820
57,51.0,0
60,37.0,0
Round:  and 3821
57,54.0,0
20,37.0,0
Round:  and 3822
57,57.0,0
61,37.0,0
Round:  and 3823
57,60.0,0
31,37.0,0
Round:  and 3824
57,65.0,1
62,43.0,0
Round:  and 3825
57,70.0,1
46,64.0,0
Round:  and 3826
57,72.0,1
63,68.0,1
Round:  and 3827
57,75.0,0
10,37.0,0
Round:  and 3828
57,77.0,1
64,68.0,1
Round:  and 3829
57,77.0,0
18,41.0,1
Round:  and 3830
57,82.0,1
65,43.0,0
Round:  and 3831
57,85.0,0
5,37.0,0
Round:  and 3832
57,88.0,0
66,37.0,0
Round:  and 3833
57,91.0,0
1,37.0,0
Round:  and 3834
57,94.0,0
67,37.0,0
Round:  and 3835
57,97.0,0
11,37.0,0
Round:  and 3836
57,97.0,0
68,60.0,1
Round:  and 3837
57,99.0,1
50,47.0,1
Round:  and 3838
57,101.0,1
69,47.0,1
Round:  and 3839
57,104.0,0
35,44.0,0
Round:  and 3840
57,109.0,1
70,36.0,0
Round:  and 3841
57,111.0,1
43,61.0,1
Round:  and 3842
57,114.0,0
71,37.0,0
Round:  and 3843
57,119.0,1
24,38.0,0
Round:  and 3844
57,121.0,1
72,45.0,1
Round:  and 3845
57,121.0,0
29,46.0,1
Round:  and 3846
57,124.0,0
73,44.0,0
Round:  and 3847
57,129.0,1
30,64.0,0
Round:  and 3848
57,134.0,1
74,64.0,0
Round:  and 3849
57,139.0,1
15,64.0,0
Round:  and 3850
57,142.0,0
75,37.0,0
Round:  and 3851
57,144.0,1
49,68.0,1
Round:  and 3852
57,147.0,0
76,37.0,0
Round:  and 3853
57,152.0,1
33,64.0,0
Round:  and 3854
57,157.0,1
77,64.0,0
Round:  and 3855
57,160.0,0
27,44.0,0
Round:  and 3856
57,162.0,1
78,38.0,1
Round:  and 3857
57,165.0,0
17,60.0,0
Round:  and 3858
57,168.0,0
79,37.0,0
Round:  and 3859
57,173.0,1
28,66.0,0
Round:  and 3860
57,176.0,0
80,37.0,0
Round:  and 3861
57,181.0,1
14,43.0,0
Round:  and 3862
57,183.0,1
81,68.0,1
Round:  and 3863
57,186.0,0
7,44.0,0
Round:  and 3864
57,189.0,0
82,44.0,0
Round:  and 3865
57,194.0,1
12,64.0,0
Round:  and 3866
57,199.0,1
83,64.0,0
Round:  and 3867
57,201.0,1
40,68.0,1
Round:  and 3868
57,203.0,1
84,68.0,1
Round:  and 3869
57,208.0,1
25,64.0,0
Round:  and 3870
57,213.0,1
85,64.0,0
Round:  and 3871
57,215.0,1
39,68.0,1
Round:  and 3872
57,217.0,1
86,68.0,1
Round:  and 3873
57,219.0,1
36,68.0,1
Round:  and 3874
57,221.0,1
87,68.0,1
Round:  and 3875
57,223.0,1
34,68.0,1
Round:  and 3876
57,225.0,1
88,68.0,1
Round:  and 3877
57,227.0,1
2,68.0,1
Round:  and 3878
57,229.0,1
89,68.0,1
Round:  and 3879
57,231.0,1
32,68.0,1
Round:  and 3880
57,233.0,1
90,68.0,1
Round:  and 3881
57,235.0,1
23,68.0,1
Round:  and 3882
57,237.0,1
91,68.0,1
Round:  and 3883
57,239.0,1
21,68.0,1
Round:  and 3884
57,241.0,1
92,68.0,1
Round:  and 3885
57,243.0,1
19,68.0,1
Round:  and 3886
57,245.0,1
93,68.0,1
Round:  and 3887
57,247.0,1
13,68.0,1
Round:  and 3888
57,252.0,1
94,64.0,0
Round:  and 3889
57,254.0,1
16,68.0,1
Round:  and 3890
57,256.0,1
95,68.0,1
Round:  and 3891
57,261.0,1
3,64.0,0
Round:  and 3892
57,263.0,1
96,68.0,1
Round:  and 3893
57,265.0,1
9,68.0,1
Round:  and 3894
57,267.0,1
97,68.0,1
Round:  and 3895
57,269.0,1
8,68.0,1
Round:  and 3896
57,271.0,1
98,68.0,1
Round:  and 3897
57,273.0,1
6,68.0,1
Round:  and 3898
57,275.0,1
99,68.0,1
Round:  and 3899
57,277.0,1
4,68.0,1
Round:  and 3900
57,282.0,1
100,64.0,0
Round:  and 3901
26,7.0,0
47,177.0,0
Round:  and 3902
26,10.0,0
51,180.0,0
Round:  and 3903
26,13.0,0
45,169.0,0
Round:  and 3904
26,16.0,0
52,320.0,0
Round:  and 3905
26,19.0,0
44,163.0,0
Round:  and 3906
26,19.0,0
53,246.0,1
Round:  and 3907
26,22.0,0
42,160.0,0
Round:  and 3908
26,25.0,0
54,157.0,0
Round:  and 3909
26,28.0,0
41,154.0,0
Round:  and 3910
26,28.0,0
